Year,State,Kidney disease Deaths,Kidney disease Death rate,Alzheimers disease Deaths,Alzheimers disease Death rate,Stroke Deaths,Stroke Death rate,CLRD Deaths,CLRD Death rate,Diabetes Deaths,Diabetes Death rate,Heart disease Deaths,Heart disease Death rate,Influenze and Pneu Deaths,Influenze and Pneu Death rate,Suicide Deaths,Suicide Death rate,Cancer Deaths,Cancer Death rate,Unintentional Injury Deaths,Unintentional Injury Death rate
2003,Louisiana,1065,25.5,1184,30,2526,61.4,1731,41.4,1740,40.9,11540,277.5,915,22.7,461,10.3,9533,221.8,2208,49.8
2003,Maine,265,17.4,467,30.2,802,52.2,782,51.3,398,26.2,3106,203,327,21.4,137,10,3120,205.4,516,38
2003,Maryland,583,11.5,865,17.8,2734,54.7,1986,39.5,1454,28.2,12164,239.8,1175,23.6,491,8.9,10292,196.4,1432,26.7
2003,Massachusetts,1286,17.8,1609,21.3,3407,46.5,2765,38.9,1424,20.2,14634,201.5,2019,27,433,6.5,13551,194.6,1421,20.7
2003,Michigan,1665,16.6,2133,21.4,5470,54.5,4472,44.6,2640,26.2,26010,258,1941,19.4,1029,10.2,19713,194.1,3324,33
2003,Minnesota,654,12.3,1243,22.7,2550,47.9,1832,35.8,1276,24.9,8144,154.1,858,15.7,497,9.8,9183,181.7,1912,36.7
2003,Mississippi,676,24.8,583,22,1736,63.6,1394,50.7,680,24.4,8683,317.1,758,28.1,336,11.9,5960,212.2,1656,58.8
2003,Missouri,1099,17.8,1293,20.6,3580,57.7,2939,47.9,1666,27.1,16410,264.9,1604,25.7,679,11.8,12354,202.1,2786,47.6
2003,Montana,101,9.9,235,22.7,576,56.1,588,58.3,261,25.8,1984,193.3,256,24.8,180,19.5,1847,181.7,518,54.8
2003,Nebraska,302,15.3,461,22.2,1094,54.7,894,47,407,21.1,3954,199.6,435,21.1,176,10.2,3339,179,696,38
2003,Nevada,439,23.6,309,19.6,1028,57.8,1173,62.9,301,15,4599,244,410,23.3,434,19.9,4138,200.2,911,41.9
2003,New Hampshire,150,12,286,23,536,43,531,42.8,300,23.6,2725,216.7,204,16.4,158,12,2485,193.7,405,31.5
2003,New Jersey,1696,18.5,1636,17.7,3966,43.1,2910,31.9,2484,27.2,22043,239.9,1823,19.8,588,6.7,17957,197.3,2371,27
2003,New Mexico,217,12.3,360,21.6,770,44.6,936,53.3,599,33.2,3402,194.8,369,21.6,343,18.6,3103,170.1,1227,67.3
2003,New York,2415,11.9,1866,9,7281,35.7,6709,33.3,4227,21,55276,270.9,5335,26.1,1169,5.9,36238,180.2,4708,23.9
2003,North Carolina,1387,17.3,2145,28.3,5203,66.4,3887,48.2,2388,29.1,18674,233.3,1990,25.6,955,11.2,16145,193.9,3835,46.3
2003,North Dakota,56,6.6,336,37.5,476,56.7,302,39.1,211,27,1632,201.8,189,21.9,81,12.3,1334,179.2,282,39.9
2003,Ohio,2093,17.1,2902,23.7,6910,56.6,5927,48.5,3731,30.6,30667,251.2,2330,19.1,1074,9.3,25076,205.3,3757,32.2
2003,Oklahoma,566,15.7,794,22.1,2485,68.9,2160,59,1104,30.4,11061,304.9,949,26.4,476,13.7,7338,199.8,1748,49.9
2003,Oregon,306,8.1,1157,29.8,2554,66.7,1819,48.5,1032,27.3,7049,184.4,632,16.4,592,16.2,7232,192.5,1401,38.2
2003,Pennsylvania,3013,19.5,2952,18.3,8261,52.8,6046,39.2,3732,24.8,38075,246.2,3010,19.2,1340,10.6,29841,200,5014,37.9
2003,Rhode Island,149,11.5,303,22,565,42.9,495,39,252,20.4,3011,231.9,267,20,84,7.7,2328,192.1,393,33.9
2003,South Carolina,797,20.1,1051,28.8,2748,71.2,1913,47.4,1161,28.3,9510,240.1,907,23.8,476,11.5,8512,204.4,1941,47.5
2003,South Dakota,124,13.1,174,17.5,476,50.4,379,42.9,203,23,1943,210.2,227,23.2,102,13.5,1636,190.3,406,50.5
2003,Tennessee,677,11.8,1466,26.9,3883,69.2,3067,52.8,1855,31.7,15919,277.6,1814,32.5,762,12.9,12613,212.7,3004,51.8
2003,Texas,2678,15.4,4015,24.9,10303,60.8,7567,43.8,5668,31.6,41779,241.2,3613,21.4,2363,11.1,33867,186.1,8425,40.8
2003,United States,42453,14.7,63457,22.1,157689,54.6,126382,43.7,74219,25.5,685089,236.3,65163,22.6,31484,10.8,556902,190.9,109277,37.6
2003,Utah,207,12.7,332,21.4,876,55.2,569,35,520,31.5,3018,187.4,453,28.2,336,15.4,2444,144.6,702,34.7
2003,Vermont,53,8.1,171,25.9,306,46.2,301,46.2,183,27.7,1349,204.1,116,17.7,83,13,1210,183.6,235,36.3
2003,Virginia,1244,18.7,1466,23.4,3938,60.6,2983,45,1587,23,14756,222.1,1559,24.2,808,10.9,13781,198.1,2644,37
2003,Washington,304,5.3,2380,41.4,3595,62.4,2652,46.6,1509,26.1,11185,192.8,1086,18.8,803,13.1,11064,190.4,2239,36.9
2003,West Virginia,458,21.2,470,22.2,1309,61.2,1296,59.2,807,37.1,6186,288.1,536,25.3,266,14,4610,211.6,1004,53.7
2003,Wisconsin,873,14.5,1411,22.6,3216,53.1,2299,39.1,1331,22.7,12479,207.9,1165,19,647,11.6,10648,183.4,2345,41
2003,Wyoming,57,11.9,142,30.9,253,53.9,278,57.6,138,27.8,975,202.1,145,30.8,109,21.8,943,188.9,273,55.1
2002,Alabama,1032,22.8,1189,27,3201,71.2,2328,50.7,1486,32.3,13197,291.3,1218,27.4,514,11.5,9698,208.3,2228,49.6
2002,Alaska,21,6.8,61,25.8,158,56,142,47.5,86,22,567,169.3,51,19.5,132,20.8,715,189.8,346,59.2
2002,Arizona,622,11.9,1433,28.7,2535,49.1,2575,48.4,1231,23,10852,207.9,1319,25.6,886,16.6,9359,173.2,2577,48.6
2002,Arkansas,601,20.4,551,18.6,2232,75.7,1441,48.5,793,27,8330,282.8,776,26.4,377,14,6282,212.8,1311,47.6
2002,California,2164,7.2,5421,18.6,17626,59.3,12684,42.6,6807,22.5,68797,230.4,8128,27.5,3228,9.6,54143,177.3,10107,30.1
2002,Colorado,417,11.9,954,29,1915,55.7,1848,53,659,18,6425,182.7,752,21.9,727,16.2,6384,173.7,1812,43.1
2002,Connecticut,554,14,570,13.6,1861,46,1453,36.9,675,17.3,8815,219.3,888,21.5,260,7.3,7163,186.3,1182,32.5
2002,Delaware,117,14.5,128,16.7,405,51.4,350,43.3,215,26.1,1918,239.9,168,21.4,74,9.1,1621,194.8,292,36.4
2002,District of Columbia,70,12.5,107,19,279,49.7,133,23.7,191,34.1,1666,296.6,81,14.5,31,5.2,1298,231.8,200,34.6
2002,Florida,2201,10.2,4052,18.1,10269,46.9,9062,40.9,4583,21.5,49235,226.1,3290,15.1,2338,13.3,39140,183.8,7396,42
2002,Georgia,1335,20.4,1525,25.5,4261,66.5,3163,48.1,1576,23.1,17529,265.8,1791,28.5,909,11.1,13975,200,3333,42.3
2002,Hawaii,136,10.3,141,10.9,812,62.1,265,20,204,15.5,2512,191.8,246,18.9,120,9.5,1945,147.2,393,30.9
2002,Idaho,86,7,318,26.1,736,60.2,595,48.7,322,26.1,2532,205.2,265,21.7,202,15.5,2138,172.3,611,47.1
2002,Illinois,2328,19,2398,19.3,7183,58.3,4827,39.6,3011,24.6,30821,250.2,2940,23.7,1145,9.2,24737,202.8,4222,33.8
2002,Indiana,1222,20.1,1475,24.3,3717,61,3138,51.5,1688,27.6,15321,250.9,1360,22.3,743,12.1,12865,209.7,2148,34.9
2002,Iowa,261,7.1,899,22.6,2226,58.5,1580,44.4,734,20.8,8181,221.5,942,24.4,314,10.7,6473,189.3,1093,33.6
2002,Kansas,517,17.3,755,24.1,1845,60.4,1367,47.2,765,26.4,6680,223.2,698,22.7,345,12.7,5362,188.7,1139,40.8
2002,Kentucky,813,20.4,1013,26.3,2554,64.9,2401,59.3,1265,31.1,11696,292.2,1236,31.5,540,13,9438,228.6,2090,51.3
2002,Louisiana,983,23.9,1111,28.5,2595,63.8,1696,41.2,1774,42.3,11185,272.4,956,24,499,11.2,9441,222.8,2115,48.1
2002,Maine,232,15.4,513,33.6,823,54.5,791,52.9,404,27.1,3170,210.6,317,20.9,166,12.5,3206,214.9,511,38.1
2002,Maryland,630,12.6,866,18.4,2811,57.5,1944,39.4,1519,30.1,12008,242.4,1121,23.1,477,8.8,10395,202.2,1332,25.2
2002,Massachusetts,1297,18.1,1570,21.2,3559,49.2,2745,38.9,1423,20.4,14736,205.5,2087,28.6,436,6.6,13914,201.4,1413,20.7
2002,Michigan,1618,16.4,1958,20,5814,59,4431,44.8,2785,28,26659,269.6,2029,20.6,1106,11.1,19985,199.9,3285,33
2002,Minnesota,649,12.6,1192,22.3,2706,51.7,1971,39.2,1317,26,8602,165.9,900,16.9,497,9.8,9210,185.3,1928,37.6
2002,Mississippi,580,21.2,574,21.6,1926,70.9,1378,50.3,671,24.4,9061,332.6,801,29.8,343,12.2,6069,218.8,1642,58.5
2002,Missouri,1076,17.6,1187,19,3885,63.1,2867,47.2,1625,26.8,16708,272.7,1619,26.2,693,12.1,12322,204.1,2641,45.6
2002,Montana,105,10.5,285,27.9,639,63,576,57.8,210,21.1,1944,192.8,255,25.2,184,20,1911,191.1,524,55.6
2002,Nebraska,277,14.2,460,22.3,1103,55.2,934,49.1,393,20.8,4242,215.5,418,20.6,201,11.8,3433,186.1,762,41.7
2002,Nevada,372,20.7,253,17.3,976,57.7,1174,65.9,343,17.5,4421,247.5,368,22.5,423,19.7,3937,201.3,860,41.7
2002,New Hampshire,141,11.6,311,25.6,627,51.3,577,47.4,311,25,2776,225,237,19.4,132,10.3,2529,201.8,357,28.5
2002,New Jersey,1662,18.4,1522,16.7,4016,44.3,2885,32,2532,28.1,22510,248.6,1973,21.8,553,6.3,17827,198.1,2599,29.8
2002,New Mexico,220,12.9,325,19.9,715,42.2,857,49.7,582,33,3360,196.4,372,22.3,349,19.2,3067,173.2,1105,61.4
2002,New York,2465,12.3,1803,8.9,7625,37.9,6966,34.9,3934,19.7,56672,281.4,5368,26.6,1228,6.3,36661,184.4,4663,23.9
2002,North Carolina,1437,18.4,1962,26.6,5259,68.8,3674,46.6,2205,27.6,18524,237.6,1898,25.1,986,11.8,16210,199.9,3700,45.3
2002,North Dakota,57,6.9,294,33.7,469,55.4,322,41.8,214,27.1,1623,203.1,162,18.7,91,14.3,1293,175.5,246,35.1
2002,Ohio,2027,16.9,2599,21.7,7252,60.3,6063,50.2,3846,32,31388,261.2,2487,20.8,1287,11.2,25173,209,4146,35.8
2002,Oklahoma,500,13.9,754,21.1,2427,67.5,1988,54.8,1064,29.5,11230,311.3,914,25.5,501,14.4,7474,205.7,1580,44.9
2002,Oregon,266,7.2,1124,29.6,2645,70.4,1845,50.2,1041,28.2,7262,194.2,666,17.7,518,14.4,7249,197.3,1397,38.4
2002,Pennsylvania,2944,19.3,2823,17.8,8579,55.6,6017,39.3,3708,24.8,38852,254.7,2957,19.1,1341,10.7,29849,201.9,4728,35.9
2002,Rhode Island,142,11.2,264,19.5,605,46.7,521,41.5,263,21.5,3109,243.6,319,24.4,86,7.9,2404,199.3,277,23.4
2002,South Carolina,781,20.1,967,27.1,2822,74.4,1889,48.1,1112,27.8,9659,249.4,910,24.6,440,10.8,8333,205.8,1972,48.7
2002,South Dakota,128,13.9,167,17,518,54.9,383,43.2,195,22.8,1937,212.1,240,25.4,94,12.3,1562,183.3,348,43.5
2002,Tennessee,586,10.4,1299,24,3980,71.6,3011,52.7,1749,30.5,16226,287.3,1710,31,778,13.3,12518,214.6,2744,47.7
2002,Texas,2166,12.7,3793,23.9,10548,63.6,7720,45.7,5654,32.3,43452,256.3,3673,22.3,2311,11.1,34164,192.2,8232,40.4
2002,United States,40974,14.4,58866,20.8,162672,57.2,124816,43.9,73249,25.6,696947,244.6,65681,23.2,31655,11,557271,194.3,106742,37.1
2002,Utah,184,11.7,303,19.9,903,58.1,603,38.1,514,31.8,2977,188.6,424,27.4,340,16.2,2376,144.4,714,35.8
2002,Vermont,53,8.3,163,25.2,335,52,276,43.1,174,27,1370,212,111,17.1,92,14.3,1224,188.3,240,37.8
2002,Virginia,1236,19,1368,22.4,3960,62.4,2752,42.2,1558,23.2,14952,230,1480,23.7,799,10.9,13602,200,2479,35.2
2002,Washington,306,5.4,2195,39,3753,66.6,2721,48.6,1494,26.3,11141,196.4,907,16,811,13.4,10858,190.6,2203,36.8
2002,West Virginia,462,21.6,405,19.2,1260,59.3,1228,56.6,846,39.5,6189,291.2,427,20.3,276,14.9,4652,215.2,956,50.9
2002,Wisconsin,852,14.5,1344,22,3479,58.4,2335,40.2,1353,23.4,12923,218.8,1291,21.4,627,11.3,10828,189.6,2274,40.1
2002,Wyoming,43,9.2,122,27,243,52.8,324,68.7,145,30.5,1005,214.5,135,29.4,105,20.8,859,177.1,289,58.1
2001,Alabama,974,21.7,1103,25.1,2998,66.9,2204,48.3,1344,29.6,13207,292.7,1105,24.9,512,11.4,9801,213,2211,49.5
2001,Alaska,24,7.2,44,18.9,158,57.9,147,49.9,80,22.8,603,189.1,36,13.1,102,15.9,689,193.7,345,60.5
2001,Arizona,644,12.5,1108,22.7,2480,49,2499,47.7,1058,20.3,10588,207.3,1133,22.6,767,14.8,9143,173.8,2475,47.6
2001,Arkansas,521,17.7,452,15.3,2256,76.8,1368,46.5,756,26,8263,281.8,735,25.1,382,14.3,6092,208.8,1277,46.5
2001,California,1994,6.8,4935,17.2,18088,62.1,12965,44.4,6395,21.5,68234,233.6,8129,28.1,2831,8.5,53924,180.2,8132,24.5
2001,Colorado,391,11.4,852,26.4,1825,54.7,1836,53.9,667,18.8,6293,183.3,650,19.3,722,16.5,6145,170.9,1720,41.6
2001,Connecticut,585,15.1,573,14,2003,50.1,1486,38.2,759,19.7,8582,218,854,21.1,283,8.1,7093,187.6,1056,29.5
2001,Delaware,108,13.9,135,18,383,50.1,306,38.3,218,27.5,2033,261.2,181,23.8,108,13.5,1786,221,290,36.6
2001,District of Columbia,79,13.9,99,17.5,265,47.1,150,26.8,209,37.4,1761,312.8,86,15.3,40,6.5,1327,237.5,223,38.4
2001,Florida,2172,10.1,3643,16.4,10414,48.2,8954,41.2,4631,22.1,50629,236,3317,15.5,2314,13.5,39090,187.4,6969,40.5
2001,Georgia,1362,21.1,1419,24.1,4312,68.3,3097,48.3,1475,22.1,17478,271.4,1515,24.4,935,11.4,13818,202.8,3396,43.8
2001,Hawaii,123,9.6,122,9.8,766,60.6,280,21.9,173,13.5,2310,181.7,207,16.4,136,10.9,2024,157.2,372,29.8
2001,Idaho,95,8,294,24.7,781,65.4,581,48.6,318,26.4,2489,207,239,19.9,210,16.3,2093,172.8,568,44.2
2001,Illinois,2178,17.9,2163,17.5,7230,59.1,4776,39.5,3092,25.5,30990,253.8,2659,21.6,1139,9.2,24778,205.1,4077,32.8
2001,Indiana,1149,19.1,1231,20.5,3877,64.3,3136,52.1,1677,27.7,15682,259.8,1184,19.7,715,11.7,12831,211.9,2185,35.8
2001,Iowa,220,6,863,21.8,2218,59.1,1552,43.6,709,20.1,8250,225.1,877,22.9,304,10.2,6404,188.9,1051,32.5
2001,Kansas,498,16.6,642,20.5,1848,60.9,1444,50.1,721,25.2,6716,225.6,561,18.4,293,10.9,5448,193.8,1156,41.4
2001,Kentucky,807,20.4,966,25.1,2557,65.2,2265,56.6,1099,27.3,11808,297.3,1114,28.6,495,12.1,9358,229.7,1990,49.1
2001,Louisiana,993,24.3,957,24.6,2638,65.4,1763,43.2,1734,41.9,11474,282.6,941,23.7,493,11.2,9517,228,2029,46.5
2001,Maine,208,14,471,31.3,822,55.2,800,54.4,398,27.1,3272,220.7,269,18,161,12.1,3045,208.3,490,36.3
2001,Maryland,593,12.1,948,20.5,2882,60.2,1907,39.5,1458,29.4,12310,253.8,928,19.5,454,8.4,10322,205.4,1339,25.8
2001,Massachusetts,1207,17.1,1533,20.9,3535,49.3,2810,40.2,1422,20.5,15144,213.5,1770,24.4,426,6.5,13750,201.2,1506,22.2
2001,Michigan,1533,15.8,1803,18.8,5701,58.8,4148,42.5,2655,27.1,26896,276.4,2076,21.5,1051,10.5,19689,199.9,3291,33.3
2001,Minnesota,729,14.3,1173,22.1,2727,52.8,1909,38.8,1213,24.4,8760,172,828,15.7,480,9.6,8967,183.8,1797,35.4
2001,Mississippi,602,22.2,449,16.8,1935,71.5,1333,49.1,661,24.3,9050,333.5,754,28,328,11.7,5958,217.1,1571,56
2001,Missouri,991,16.3,1106,17.8,3796,62,2882,47.8,1535,25.6,16633,273.4,1604,26.1,725,12.8,12365,207.1,2455,42.5
2001,Montana,128,12.9,249,24.9,578,58.1,583,59.3,229,23.3,1970,199,193,19.4,175,19.3,1956,199.4,468,50.1
2001,Nebraska,289,14.9,430,21,1130,57.5,882,46.6,400,21.3,4150,212,296,14.6,187,10.9,3389,185.5,633,34.8
2001,Nevada,376,21.6,211,14.9,913,55.4,1136,65.6,322,17.5,4393,257.8,352,22.1,387,18.7,3815,205.1,739,37
2001,New Hampshire,136,11.4,305,25.6,633,52.9,616,51.4,291,23.9,2835,234.6,216,18,167,13.2,2398,195.9,374,30.3
2001,New Jersey,1495,16.8,1376,15.3,4007,44.8,2911,32.6,2556,28.7,22704,254,1893,21.2,588,6.8,18165,204.4,2405,27.8
2001,New Mexico,172,10.3,297,18.6,824,50.1,775,45.8,538,31.5,3423,204.8,398,24.3,362,20.3,2900,167.3,1020,57.7
2001,New York,2421,12.2,1705,8.5,7706,38.8,6906,35,3844,19.5,56643,284.9,5085,25.5,1253,6.5,36975,188.4,4982,25.7
2001,North Carolina,1332,17.4,1786,24.6,5401,72.1,3514,45.6,2181,27.9,18792,246.1,1780,24.1,997,12,16065,202.7,3438,42.6
2001,North Dakota,50,6.2,224,25.5,507,60.8,308,39.6,196,25.8,1700,212.3,162,18.9,79,12.7,1391,189.2,238,33.9
2001,Ohio,1912,16.1,2367,20,6891,58.1,5881,49.3,3750,31.5,32453,273.5,2401,20.3,1219,10.6,24804,208.4,3857,33.4
2001,Oklahoma,567,15.8,682,19,2384,66.4,1922,53.3,1065,29.7,10840,301.6,913,25.5,515,14.9,7411,206.3,1700,48.5
2001,Oregon,331,9.1,1030,27.6,2588,70.2,1726,47.9,1011,28,7075,193.2,575,15.5,505,14.4,7057,196.5,1313,36.9
2001,Pennsylvania,2838,18.7,2753,17.6,8619,56.4,5845,38.6,3826,25.9,39438,261.1,2735,17.9,1276,10.2,29914,204.4,4552,34.6
2001,Rhode Island,118,9.4,251,18.8,614,48.2,511,41.3,265,21.9,3076,244.3,295,22.8,88,8.1,2398,202.5,293,25.3
2001,South Carolina,632,16.5,881,24.9,2832,76.2,1731,44.8,1088,27.7,9471,248.6,754,20.5,467,11.4,8272,208.3,1960,49
2001,South Dakota,103,11.2,156,16,490,52.9,362,41.7,212,24.4,1985,219.9,188,19.8,105,14,1590,188.5,382,47.3
2001,Tennessee,624,11.2,1148,21.2,4037,73.1,2941,52.2,1746,30.7,15688,280.6,1617,29.5,711,12.2,12229,213.1,2709,47.3
2001,Texas,2269,13.6,3439,21.9,10612,65,7739,46.7,5456,31.9,43199,259.1,3608,22.2,2225,10.9,33488,192.6,7920,39.7
2001,United States,39480,14.1,53852,19.3,163538,58.4,123013,43.9,71372,25.4,700142,249.5,62034,22.2,30622,10.7,553768,196.5,101537,35.7
2001,Utah,178,11.5,314,21,870,57.2,525,33.9,509,32.2,2896,187.7,411,27.2,321,15.5,2313,144.3,643,32.5
2001,Vermont,86,13.5,149,23.3,323,50.9,305,48.5,155,24.3,1429,224.1,133,20.7,72,11.4,1249,196.4,230,36.8
2001,Virginia,1128,17.8,1184,19.8,4129,66.3,2744,43.1,1613,24.6,14913,234.5,1481,24.1,797,11,13345,200.5,2432,35.2
2001,Washington,279,5,2050,37.1,3765,68.1,2634,48.1,1403,25.3,11281,203.3,965,17.4,712,11.9,10802,194.2,2072,35.2
2001,West Virginia,391,18.3,398,19,1272,60.1,1273,59.2,802,37.7,6325,298.8,483,23,286,15,4685,219.2,834,44.7
2001,Wisconsin,791,13.5,1269,21.1,3658,62.4,2375,41.6,1337,23.5,13023,224.3,1236,20.8,639,11.7,10777,191.6,2100,37.5
2001,Wyoming,54,11.7,114,25.4,260,56.7,270,57.9,120,25.7,985,211.9,112,24.5,83,16.4,923,194,272,55.5
2000,Alabama,939,21.1,895,20.4,3183,71.5,2057,45.5,1321,29.3,13406,299.5,1138,25.7,583,13.1,9807,215.4,2093,47
2000,Alaska,30,11.6,47,21.5,170,66.1,132,47.6,87,27.3,607,211.7,45,16,137,21.5,704,208.2,343,64.5
2000,Arizona,614,12.2,1045,22,2648,53.8,2508,49.3,1012,20,10584,214,1222,25.2,784,15.6,9073,177.9,2326,46.3
2000,Arkansas,500,17.3,430,14.6,2255,77.2,1405,48,714,24.6,8278,283.8,798,27.2,349,13,6090,210.5,1267,46.5
2000,California,1785,6.2,4419,15.8,18185,64,12756,44.6,6190,21.3,68426,239.9,8324,29.5,2969,9.1,53158,182.1,8577,26.5
2000,Colorado,357,10.8,712,22.6,1907,58.7,1787,53.9,635,18.5,6184,185.3,607,18.6,613,14.3,5922,170,1702,42.6
2000,Connecticut,524,13.6,526,13.1,2011,51.4,1533,40.1,683,18.1,8993,232.7,890,22.5,304,8.8,7065,189.5,1175,32.8
2000,Delaware,111,14.4,110,15.1,430,57.6,341,44,193,24.6,1983,262.5,229,31,82,10.4,1609,203.3,290,37.5
2000,District of Columbia,84,14.8,75,13.1,252,44.4,175,31.3,221,39.3,1756,310.6,111,19.6,23,3.8,1335,238.3,204,35.7
2000,Florida,1888,8.9,3265,15,10532,49.6,8645,40.3,4449,21.6,50336,238.6,3365,16,2086,12.4,39183,191.6,6267,37.3
2000,Georgia,1263,20,1235,21.3,4625,74.8,3067,48.7,1461,22.4,17406,276,1792,29.4,847,10.7,13690,206.7,3103,40.8
2000,Hawaii,113,9.2,118,10,747,61.4,278,22.4,203,16.3,2390,195,221,18.2,137,11.2,1943,155.7,343,28.2
2000,Idaho,96,8.2,262,22.6,720,61.8,569,48.8,304,25.9,2519,215.2,288,24.6,167,13.3,2128,180.6,518,41.5
2000,Illinois,2128,17.7,2154,17.7,7429,61.3,4768,39.7,2995,25,31844,263.7,2917,24,1003,8.1,25365,212,4041,32.8
2000,Indiana,1084,18.2,1209,20.4,4247,71.5,3052,51.2,1673,28,16210,272.3,1270,21.4,683,11.3,12842,214.7,2139,35.4
2000,Iowa,313,8.6,769,19.7,2187,58.3,1512,42.9,630,18.1,8559,236.1,937,24.8,289,9.8,6448,191.7,1070,33.4
2000,Kansas,478,16.2,630,20.2,1830,60.6,1411,49.1,668,23.5,6931,234.2,743,24.2,325,12.2,5223,187,1054,38
2000,Kentucky,756,19.3,845,22.1,2637,67.7,2170,54.8,1107,27.9,11936,303.6,1157,29.9,521,12.8,9207,228.7,1838,45.7
2000,Louisiana,920,22.8,811,20.9,2533,63.5,1684,41.7,1694,41.4,11629,288.7,972,24.7,468,10.7,9400,227.9,2006,45.9
2000,Maine,175,12,466,31.6,833,57,768,53,357,24.8,3400,233.9,336,22.9,154,11.8,3070,213.6,407,30.9
2000,Maryland,594,12.4,811,18,2955,63.4,1927,40.9,1515,31.3,12348,261.3,1116,24,474,9,10290,209.7,1182,23.3
2000,Massachusetts,1231,17.6,1433,19.8,3669,51.5,2925,42.1,1361,19.8,15314,217.9,2078,28.9,387,6,14027,207.2,1357,20.2
2000,Michigan,1433,15,1646,17.5,5864,61.6,4352,45.3,2603,27,27325,285.9,2052,21.6,974,9.9,19798,204,3220,32.9
2000,Minnesota,661,13.2,1154,22.2,2820,55.9,1902,39,1209,24.6,8885,177.7,845,16.4,440,8.9,9215,191.8,1711,34.3
2000,Mississippi,612,22.6,443,16.5,1999,74.1,1257,46.5,676,24.9,9256,341.2,809,29.8,294,10.5,6075,223.6,1653,58.9
2000,Missouri,907,15,1096,17.8,3940,65.1,2802,46.9,1458,24.6,17235,286,1629,26.7,699,12.5,12144,205.9,2398,41.9
2000,Montana,116,12,219,22.4,583,60.1,517,53.6,227,23.6,1995,205.7,202,20.9,158,17.5,1867,194,495,53.9
2000,Nebraska,254,13.3,353,17.4,1091,55.8,838,45,411,22.2,4197,217.1,433,21.8,193,11.3,3382,186.2,640,35.3
2000,Nevada,329,21,195,14.5,872,56.5,989,61.3,276,15.4,4089,255.3,320,21.5,400,20.2,3763,213.6,730,38.7
2000,New Hampshire,106,9,273,23.4,662,56.4,581,49.4,297,25.1,2811,237.3,194,16.5,131,10.3,2484,206.9,321,26.3
2000,New Jersey,1495,17,1267,14.4,4316,49,3007,34.1,2483,28.2,23724,269.4,2044,23.2,560,6.6,18073,205.9,2284,26.7
2000,New Mexico,152,9.3,275,17.7,813,50.6,767,46.9,485,29.1,3191,196.6,290,18.2,327,18.3,2906,172.3,995,56.8
2000,New York,2440,12.5,1539,7.8,8006,40.9,6784,34.9,3877,20,57474,293.8,5201,26.5,1132,5.9,37198,192.2,4244,22
2000,North Carolina,1315,17.6,1725,24.3,5749,78.5,3699,48.9,2084,27.3,19723,264.5,1945,26.8,971,12,15786,204.2,3525,44.7
2000,North Dakota,67,8,209,24,456,55.6,295,38.6,203,26.6,1679,212.8,166,19.8,68,10.4,1346,183.7,248,35.3
2000,Ohio,1829,15.6,2295,19.7,7175,61.2,5983,50.6,3691,31.4,32722,279.2,2533,21.7,1088,9.5,24988,212,3492,30.5
2000,Oklahoma,536,15,638,17.7,2493,69.5,1980,55.2,978,27.5,11297,315,885,24.6,497,14.6,7402,207.4,1566,44.9
2000,Oregon,295,8.2,910,25,2585,71.6,1677,47.5,844,23.8,7094,198.1,642,17.8,493,14.1,6951,197.3,1248,35.8
2000,Pennsylvania,2677,17.8,2542,16.5,8919,59,6079,40.3,3794,25.8,40708,271.9,3069,20.3,1356,10.8,30161,207,4583,35.2
2000,Rhode Island,123,9.9,242,18.4,577,45.6,500,40.4,292,24.1,3115,249.5,342,26.6,75,7.1,2433,206.4,235,20.5
2000,South Carolina,539,14.5,874,25.1,2956,81.4,1730,45.8,1206,31.5,9893,265.8,699,19.5,443,11.1,8250,212.6,1974,50
2000,South Dakota,130,14.7,179,18.5,560,61.6,383,43.6,180,20.7,2105,234.5,212,22.7,95,12.7,1597,190.5,321,41.2
2000,Tennessee,565,10.2,1024,19.2,4266,78.5,2887,52.1,1591,28.5,16174,293.6,1672,30.9,730,12.7,12339,218.8,2743,48.5
2000,Texas,1870,11.4,3184,20.5,10684,66.5,7286,44.7,5196,31.1,43020,263.5,3706,23.1,2053,10.2,33300,196.3,7407,37.6
2000,United States,37251,13.5,49558,18.1,167661,60.9,122009,44.2,69301,25.1,710760,257.6,65313,23.7,29350,10.4,553091,199.6,97900,34.9
2000,Utah,170,11.3,342,23.6,975,66,524,34.6,530,34.8,2909,194,388,26.1,298,14.7,2359,151.2,665,34.2
2000,Vermont,62,10,134,21.3,343,54.9,312,50.5,163,26.1,1438,229.4,119,19,77,12.3,1240,198,234,38.1
2000,Virginia,1118,17.9,1094,18.7,4104,67.4,2820,45.1,1564,24.4,15264,245.5,1510,25.1,768,10.8,13528,208.6,2396,35.4
2000,Washington,293,5.4,1799,33.4,3714,68.7,2644,49.3,1331,24.5,11370,209.7,1010,18.7,727,12.4,10668,195.8,2049,35.5
2000,West Virginia,378,17.9,361,17.2,1296,61.3,1345,62.9,759,35.9,6435,305,456,21.7,245,13.2,4753,223.9,817,43.2
2000,Wisconsin,751,13.1,1177,19.9,3598,62.2,2316,41.1,1309,23.3,13601,237.3,1258,21.5,590,10.9,10638,191.7,2159,38.9
2000,Wyoming,45,9.9,102,23.1,260,58.3,283,62.4,111,24.1,992,217.4,126,28.3,83,16.8,868,185.5,245,50.8
